event_type,latitude,longitude,event_cause,requires_road_closure,veh_type,corridor,priority,police_station,hour,day_of_week,month
1,13.0783123,77.5921644,14,0,6,3,1,52,3,3,12
1,13.0176124,77.5598964,14,0,1,19,1,53,4,3,12
1,12.9531077,77.5417642,14,0,3,10,1,6,5,3,12
1,12.9796588,77.613821,6,0,5,11,0,45,5,3,12
1,12.9708113,77.6046352,14,0,7,10,1,1,6,3,12
1,12.965855,77.619705,14,0,1,11,0,16,6,3,12
1,12.9654566,77.5848874,14,0,6,10,1,17,6,3,12
1,13.0174853,77.5841862,14,0,6,2,1,41,6,3,12
1,12.9679011,77.5873307,14,1,1,10,1,17,7,3,12
1,13.0958876,77.5975963,14,0,7,3,1,52,7,3,12
1,13.095423,77.5976011,14,0,2,3,1,52,7,3,12
1,12.9762084,77.5645308,14,0,1,9,1,34,8,3,12
1,12.986545,77.64728037,14,1,9,18,1,25,19,3,12
1,12.9758261,77.5869087,14,0,2,11,0,17,19,3,12
1,12.8910067,77.6383517,14,0,5,7,1,21,20,3,12
1,13.0117764,77.5544196,14,0,3,21,1,36,21,3,12
1,12.9668949,77.5881611,14,0,6,10,1,17,21,3,12
1,12.9830203,77.5923225,14,0,5,5,1,11,22,3,12
1,12.9741244,77.578679,14,0,3,11,0,47,1,1,12
1,12.9838987,77.5747584,14,0,1,11,0,44,2,1,12
1,13.037647,77.5228461,14,0,7,19,1,39,4,1,12
1,13.0954983,77.5943299,14,0,5,3,1,52,5,1,12
1,12.9507677,77.623429,6,0,5,11,0,1,6,1,12
1,12.9875168,77.5196853,14,0,1,9,1,30,7,1,12
1,12.9345488,77.609821,14,0,1,7,1,33,7,1,12
1,12.983283,77.6033745,14,0,1,11,0,45,7,1,12
1,12.980467,77.5732257,14,0,6,11,0,44,8,1,12
1,12.9128351,77.485156,14,0,1,10,1,31,9,1,12
1,13.0311401,77.5355559,14,0,2,19,1,53,17,1,12
1,12.9537877,77.5427674,14,0,1,10,1,6,19,1,12
1,12.9791825,77.5852059,14,0,2,11,0,20,19,1,12
1,12.93798831,77.69940685,14,0,9,11,0,14,19,1,12
1,12.8892407,77.639971,6,0,5,7,1,15,19,1,12
1,13.1257833,77.6128,14,0,2,3,1,52,20,1,12
1,13.0013268,77.6119897,14,1,1,11,0,40,20,1,12
0,13.0169614,77.5604211,4,0,5,19,1,53,20,1,12
1,12.9522166,77.5408844,14,0,1,10,1,6,20,1,12
1,12.9764205,77.5991521,14,0,2,18,1,11,21,1,12
1,12.9060618,77.5856503,7,0,5,16,1,22,21,1,12
1,13.0544417,77.5930777,14,0,9,2,1,32,21,1,12
1,12.9167997,77.5949354,7,0,5,11,0,24,22,1,12
1,12.9063758,77.6294866,14,0,9,7,1,15,23,1,12
1,12.9289379,77.6003008,14,0,1,1,1,24,23,1,12
1,12.9515671,77.6213778,7,0,5,11,0,1,0,5,12
1,12.9289166,77.600397,14,0,1,1,1,24,23,1,12
1,12.9290681,77.6003272,14,0,1,1,1,24,0,5,12
1,13.0397379,77.5185149,14,0,3,19,1,39,1,5,12
1,12.8906261,77.5979213,6,0,5,1,1,22,1,5,12
1,12.9462213,77.5954317,14,0,2,11,0,51,1,5,12
1,13.0403758,77.518198,14,0,1,19,1,8,2,5,12
1,12.9842769,77.5717217,14,0,1,11,0,44,3,5,12
0,12.9730328,77.5391616,10,0,5,21,1,49,3,5,12
0,12.9730708,77.5389574,10,0,5,21,1,49,3,5,12
1,13.0835218,77.5940989,2,0,5,3,1,52,3,5,12
1,13.017155,77.6602635,14,0,2,14,1,3,3,5,12
0,12.9836352,77.5773592,4,0,5,11,0,20,4,5,12
1,12.959235,77.603915,14,0,5,7,1,1,4,5,12
1,13.0711139,77.5924861,14,0,4,3,1,32,4,5,12
1,13.0705405,77.6365085,2,0,5,6,1,19,4,5,12
1,12.9165708,77.6017595,14,0,1,1,1,37,5,5,12
1,12.9930435,77.5955639,14,0,1,11,0,20,5,5,12
1,12.9850716,77.5728682,14,0,3,11,0,44,5,5,12
1,13.2643753,77.7178939,14,0,9,11,0,12,5,5,12
1,13.006697,77.5790373,14,0,1,11,0,43,5,5,12
1,12.9519068,77.605028,14,0,8,7,1,1,5,5,12
1,12.9849653,77.5556492,14,0,3,11,0,42,6,5,12
0,12.9161461,77.6328869,4,1,5,12,1,15,6,5,12
1,12.9580289,77.641463,14,0,1,17,1,16,6,5,12
1,12.9888638,77.5085497,6,0,5,9,1,30,6,5,12
1,12.9654287,77.6176745,6,0,5,11,0,16,6,5,12
1,12.9569157,77.699063,14,0,1,20,1,14,6,5,12
1,12.8925403,77.5987305,14,0,4,1,1,22,7,5,12
1,12.9632575,77.5847532,14,0,1,10,1,17,7,5,12
1,12.9847078,77.6456367,14,0,7,18,1,25,7,5,12
1,13.0113039,77.6987685,14,0,9,11,0,28,9,5,12
1,13.0144394,77.5838724,14,0,2,2,1,43,18,5,12
1,12.9590598,77.5558196,14,0,5,10,1,7,18,5,12
1,12.9377126,77.5210857,14,1,2,10,1,6,19,5,12
1,13.122859,77.6107018,14,0,2,3,1,52,19,5,12
1,12.9146239,77.6247056,14,0,6,12,1,15,19,5,12
1,12.980341,77.5717396,14,0,6,11,0,44,21,5,12
1,12.9582488,77.5547261,14,0,2,10,1,7,21,5,12
1,12.9802782,77.5718032,14,0,6,11,0,44,21,5,12
1,12.9910701,77.6570574,6,0,5,18,1,3,21,5,12
1,13.0373812,77.6273298,14,0,4,14,1,19,19,6,12
1,13.035305,77.5275093,14,0,7,19,1,39,21,5,12
1,12.9756365,77.5404412,14,0,2,21,1,49,22,5,12
1,13.0375218,77.5227216,14,0,4,19,1,39,0,6,12
1,12.9208567,77.6651001,2,0,5,12,1,5,19,5,12
1,12.9837139,77.592678,6,0,5,5,1,11,1,6,12
1,12.9383656,77.5216191,14,0,2,10,1,6,2,6,12
1,12.9586717,77.5931683,14,0,1,11,0,17,3,6,12
1,13.0976447,77.5912615,14,0,1,11,0,41,6,6,12
1,12.9799069,77.5726695,7,1,5,11,0,47,6,6,12
1,12.9793739,77.6021749,14,0,4,18,1,45,6,6,12
1,12.9825565,77.6353914,14,0,1,18,1,25,9,6,12
1,13.0145744,77.5731244,14,1,6,11,0,43,9,6,12
1,13.0145282,77.5731371,14,1,6,11,0,43,19,6,12
1,13.0374095,77.6273374,14,0,4,14,1,19,19,6,12
1,13.0373806,77.6273317,14,0,4,14,1,19,19,6,12
1,12.9637808,77.5840201,14,0,9,10,1,17,19,6,12
1,12.957596,77.6057847,14,0,9,7,1,1,19,6,12
1,12.9609004,77.5838866,14,0,1,10,1,17,21,6,12
1,13.0436637,77.5578221,14,0,7,15,1,23,21,6,12
1,13.0403782,77.5179997,14,0,7,19,1,8,21,6,12
1,12.9061052,77.5732456,14,0,7,16,1,29,21,6,12
1,13.103938,77.6005304,2,0,5,3,1,52,21,6,12
1,12.9380022,77.6978036,16,0,5,12,1,14,22,6,12
1,12.9928238,77.6096432,6,1,5,11,0,40,22,6,12
1,12.9935392,77.5957784,14,0,1,11,0,20,22,6,12
1,12.9815094,77.6310739,14,0,4,18,1,16,23,6,12
1,12.9820774,77.5700018,14,1,4,11,0,44,0,4,12
1,12.9810524,77.5707182,14,0,4,11,0,44,0,4,12
1,12.9810524,77.5707182,14,0,5,11,0,44,0,4,12
1,12.9442984,77.5272484,6,0,5,16,1,6,0,4,12
1,12.983789,77.5901262,14,0,3,2,1,11,2,4,12
1,12.9328783,77.6882517,14,0,7,12,1,14,3,4,12
1,12.9832675,77.5746214,14,0,1,11,0,44,4,4,12
1,12.9709443,77.587546,14,0,8,11,0,17,4,4,12
1,12.9603057,77.5875364,14,0,4,11,0,17,5,4,12
1,12.915295,77.6235295,6,0,5,12,1,37,5,4,12
1,12.9666565,77.5948157,14,0,7,10,1,17,5,4,12
1,12.9696616,77.5847414,14,0,3,11,0,17,6,4,12
1,12.9677185,77.5867701,14,0,1,10,1,17,6,4,12
1,12.9677394,77.587136,14,1,1,10,1,17,6,4,12
1,12.9371547,77.6271567,14,0,1,8,1,0,7,4,12
1,13.038844,77.5204107,2,0,5,19,1,39,8,4,12
1,12.9572866,77.551329,14,0,6,10,1,34,18,4,12
1,12.957458,77.5516367,14,0,6,10,1,34,18,4,12
1,12.9574666,77.5513906,14,0,6,10,1,34,19,4,12
1,12.9572533,77.5515533,14,0,6,10,1,6,19,4,12
1,12.9614516,77.6355409,14,0,5,11,0,16,19,4,12
1,12.9483534,77.5797302,14,0,2,11,0,4,19,4,12
1,12.9646867,77.575565,14,0,4,10,1,10,19,4,12
1,12.972798,77.6032391,6,0,5,10,1,11,20,4,12
1,13.0284451,77.5412394,14,0,6,19,1,53,20,4,12
1,13.0274218,77.6343822,14,0,6,0,1,19,20,4,12
1,12.91950551,77.63809397,14,0,1,11,0,33,20,4,12
1,13.016758,77.5568293,14,0,5,19,1,53,21,4,12
1,12.9119929,77.4857918,6,1,5,10,1,31,21,4,12
1,12.9562,77.54666,14,0,1,10,1,6,21,4,12
1,12.9547126,77.6207576,14,0,6,11,0,1,21,4,12
1,12.9233939,77.5542916,14,0,1,16,1,2,22,4,12
1,12.9461785,77.5952524,14,0,6,11,0,51,22,4,12
1,12.9870531,77.5799662,14,0,5,11,0,20,22,4,12
1,12.9679208,77.5925041,14,0,1,10,1,17,23,4,12
1,13.01686,77.584215,14,0,2,2,1,41,23,4,12
1,13.0160246,77.5837002,14,0,2,2,1,43,23,4,12
1,13.0165338,77.7038685,14,0,2,11,0,28,23,4,12
1,13.0166458,77.556596,14,0,7,19,1,53,0,0,12
1,12.9727963,77.5692798,14,0,4,11,0,7,0,0,12
1,12.9424214,77.5973837,14,0,1,11,0,51,0,0,12
1,12.9791717,77.60222,16,0,5,18,1,11,2,0,12
1,12.9791644,77.6022334,16,0,5,18,1,11,2,0,12
1,12.9575878,77.5193327,2,0,5,11,0,6,2,0,12
1,12.9833721,77.5968642,14,0,1,5,1,11,4,0,12
1,12.994696,77.6159391,7,0,5,11,0,40,5,0,12
1,12.9946896,77.6158838,7,0,5,11,0,40,5,0,12
1,13.0288429,77.5396088,14,0,4,19,1,53,5,0,12
1,13.0407918,77.6217432,14,0,1,6,1,27,6,0,12
1,13.04109,77.62152,14,0,1,6,1,19,6,0,12
1,12.9031222,77.5733822,14,0,1,11,0,22,6,0,12
1,12.9031121,77.5734395,14,0,1,11,0,22,6,0,12
1,13.0108226,77.6618606,14,0,2,14,1,3,7,0,12
1,12.9364699,77.5198595,14,1,4,10,1,6,6,2,12
1,12.9606579,77.5592018,14,0,5,10,1,7,18,0,12
1,13.0117765,77.5545592,14,0,2,21,1,36,19,0,12
1,12.9923303,77.5746787,14,0,1,11,0,44,21,0,12
1,12.9819805,77.5946333,6,0,5,5,1,11,20,0,12
1,12.9669509,77.5871244,14,0,8,10,1,17,21,0,12
1,12.9162218,77.570226,14,0,1,11,0,2,21,0,12
1,12.9505832,77.6055567,6,0,5,7,1,1,21,0,12
1,12.9882218,77.5875527,14,0,5,2,1,20,22,0,12
1,12.9156014,77.5999341,14,0,4,1,1,37,22,0,12
0,13.0462699,77.5912839,4,0,5,2,1,32,23,0,12
1,13.1255092,77.6126205,6,0,5,3,1,52,23,0,12
0,12.9497527,77.6205634,4,1,5,11,0,0,23,0,12
1,13.0423409,77.5149613,6,0,5,19,1,8,0,2,12
1,13.0157041,77.5842011,14,0,7,2,1,41,1,2,12
1,13.034555,77.5300311,14,0,4,19,1,53,1,2,12
1,12.96353,77.5851583,14,0,2,10,1,17,2,2,12
1,12.9633286,77.5851432,14,0,9,10,1,17,2,2,12
1,13.0293074,77.539579,14,0,3,19,1,53,2,2,12
1,13.0436821,77.5536264,14,0,4,15,1,23,3,2,12
1,12.9609199,77.6392836,14,0,1,17,1,16,3,2,12
1,12.97820738,77.6407515,14,0,2,8,1,25,3,2,12
1,12.977294,77.6088134,6,0,5,18,1,45,4,2,12
1,12.9833886,77.5969668,14,0,1,5,1,11,6,2,12
1,12.8823232,77.5958214,14,0,1,1,1,22,6,2,12
1,12.9841472,77.6405357,7,0,5,18,1,25,6,2,12
1,12.9677656,77.5881059,14,1,1,10,1,17,6,2,12
1,12.9747553,77.5711334,14,0,1,11,0,47,7,2,12
1,12.9747583,77.5712517,14,0,1,11,0,47,7,2,12
1,12.9635098,77.5841749,14,0,1,10,1,17,19,2,12
1,12.9641586,77.5697623,14,0,4,10,1,7,19,2,12
1,13.014586,77.5837856,14,0,2,2,1,43,20,2,12
1,12.9651307,77.5840764,14,0,1,10,1,17,20,2,12
1,12.9274831,77.6214437,14,0,4,8,1,0,20,2,12
1,12.9461012,77.5293148,14,0,1,16,1,6,20,2,12
1,12.9539393,77.5913069,6,0,5,11,0,51,20,2,12
0,12.9738689,77.5662785,8,0,5,9,1,34,21,2,12
1,13.0413267,77.5168577,14,0,4,19,1,39,21,2,12
1,12.9822795,77.5978809,14,0,3,5,1,45,22,2,12
1,12.9762499,77.6018865,14,0,3,18,1,11,1,3,12
1,12.9528015,77.5408058,14,0,1,10,1,6,2,3,12
1,12.9750937,77.6257356,14,0,7,18,1,16,3,3,12
1,13.0023265,77.5943573,6,0,5,11,0,41,3,3,12
1,12.9721318,77.619511,7,0,5,18,1,16,5,3,12
1,13.0859327,77.5945514,14,0,2,3,1,52,5,3,12
1,13.0388301,77.5894571,14,0,5,2,1,32,6,3,12
1,13.0844319,77.5941662,14,0,4,3,1,52,6,3,12
1,13.0115572,77.6986768,14,0,2,11,0,28,6,3,12
0,12.98205505,77.56489837,10,1,5,11,0,34,2,6,12
1,13.01776168,77.55853225,14,0,4,19,1,53,7,3,12
1,13.0421218,77.5939679,4,0,5,14,1,18,12,3,12
0,13.0984757,77.5969049,4,0,5,3,1,52,19,3,12
1,13.0167887,77.6608038,6,0,5,14,1,3,19,3,12
1,13.0198686,77.6528368,6,0,5,14,1,3,19,3,12
1,13.0325119,77.5336364,14,0,5,19,1,53,21,3,12
1,12.9756263,77.586833,14,1,1,11,0,17,22,3,12
1,12.9801325,77.588269,14,0,3,11,0,11,22,3,12
1,12.9679099,77.5872544,14,0,1,10,1,17,22,3,12
1,12.9871704,77.5984368,14,0,1,11,0,45,22,3,12
1,12.9591464,77.6575131,6,0,5,17,1,25,23,3,12
1,13.0744799,77.592693,14,0,4,3,1,52,0,1,12
1,12.95008982,77.53760297,8,1,5,21,1,6,0,1,12
1,12.993323,77.607171,14,0,1,11,0,40,3,1,12
1,13.0697157,77.5915028,14,0,9,3,1,32,3,1,12
1,13.1008567,77.582507,13,1,5,11,0,52,6,1,12
1,13.056604,77.5466758,14,0,7,11,0,23,6,1,12
0,13.00398224,77.61968747,8,0,5,0,1,40,12,3,12
1,13.0446941,77.508278,2,0,5,19,1,39,6,1,12
1,13.0438055,77.5538975,14,0,4,15,1,23,8,1,12
1,12.9684284,77.5947366,6,1,5,10,1,17,19,1,12
1,13.0329262,77.5416645,14,0,2,15,1,53,20,1,12
1,12.9439105,77.6031489,14,0,1,11,0,0,20,1,12
1,12.9224646,77.6685303,14,0,5,12,1,5,20,1,12
1,13.0406926,77.5187639,14,0,1,19,1,8,21,1,12
1,12.9045353,77.6274563,14,0,6,7,1,33,21,1,12
1,12.9747136,77.5706363,14,0,7,11,0,7,21,1,12
1,13.068725,77.5930883,14,0,6,3,1,32,21,1,12
1,13.0166933,77.556694,14,0,7,19,1,53,21,1,12
1,12.9172787,77.5735724,14,0,1,11,0,24,21,1,12
1,12.9738325,77.5501829,6,0,5,21,1,34,21,1,12
1,12.9368467,77.60281,14,0,3,1,1,37,22,1,12
1,12.9573917,77.6058233,7,0,5,7,1,1,22,1,12
1,12.889236,77.563721,14,0,1,11,0,46,0,5,12
1,13.0394053,77.5184935,14,0,4,19,1,39,0,5,12
1,13.0412569,77.5167989,14,0,4,19,1,39,1,5,12
1,12.9616882,77.5842053,14,0,5,10,1,17,2,5,12
1,12.9782967,77.6287556,7,0,5,18,1,25,7,1,1
1,13.0023047,77.6121721,14,0,1,11,0,40,2,5,12
0,12.9740557,77.5662098,8,1,5,9,1,34,2,5,12
1,13.2483559,77.7156178,14,0,3,11,0,12,2,5,12
0,12.9992699,77.5715185,8,1,5,11,0,36,3,5,12
1,12.9633292,77.5672813,14,0,4,10,1,7,3,5,12
1,13.0079571,77.6930806,14,0,5,11,0,28,3,5,12
1,13.0143881,77.5847013,14,0,7,2,1,43,4,5,12
1,12.9561053,77.5857608,14,0,1,11,0,10,4,5,12
1,12.9828272,77.519876,14,0,1,9,1,30,5,5,12
1,12.934646,77.5127906,14,0,1,10,1,26,6,5,12
1,12.9879785,77.5777092,14,0,1,11,0,44,6,5,12
1,12.9879474,77.5776453,14,0,1,11,0,44,6,5,12
1,12.916416,77.61213,14,0,1,11,0,37,6,5,12
1,12.907347,77.5468036,11,0,5,11,0,29,7,5,12
1,12.963228,77.5802106,14,1,9,10,1,10,9,5,12
1,12.9548151,77.5916034,14,0,2,11,0,51,19,5,12
1,13.0288967,77.5396608,14,0,1,19,1,53,19,5,12
1,12.9527733,77.5413383,14,0,4,10,1,6,20,5,12
1,13.021064,77.528271,14,1,2,11,0,53,20,5,12
1,12.9947151,77.7178932,14,1,6,11,0,35,20,5,12
1,12.994492,77.5541902,14,0,2,21,1,42,20,5,12
1,12.960184,77.556547,14,0,6,10,1,7,20,5,12
1,13.0161219,77.6613489,14,0,2,14,1,3,21,5,12
1,12.9732529,77.5378244,14,0,1,21,1,49,21,5,12
1,13.0144341,77.5853537,14,0,1,2,1,41,21,5,12
0,12.9670407,77.588336,4,1,5,10,1,17,22,5,12
1,12.9539532,77.5854067,14,0,1,11,0,51,23,5,12
1,13.0293508,77.5395501,14,0,4,19,1,53,23,5,12
1,12.95858962,77.57766366,14,0,4,11,0,10,0,6,12
1,12.9279414,77.546384,14,0,1,16,1,2,0,6,12
1,13.0101501,77.5907672,14,0,2,11,0,41,1,6,12
1,12.9681003,77.5871811,14,0,5,10,1,17,2,6,12
0,13.0403572,77.623926,4,0,5,6,1,19,4,6,12
1,12.9365201,77.6062317,3,0,5,11,0,37,4,6,12
1,12.9665157,77.5872639,14,0,1,10,1,17,4,6,12
1,12.984989,77.5723991,14,0,3,11,0,44,5,6,12
0,12.9742147,77.5662877,8,1,5,9,1,34,5,6,12
0,12.9741263,77.5662671,8,1,5,9,1,34,5,6,12
1,12.9900396,77.5505643,6,1,5,21,1,49,5,6,12
1,12.9628997,77.566492,14,0,4,10,1,7,6,6,12
1,13.0083617,77.5544889,14,0,3,11,0,36,9,6,12
1,13.0294624,77.5401998,14,0,9,19,1,53,10,6,12
1,12.9516353,77.5736202,2,0,5,11,0,48,12,6,12
1,13.0447508,77.5080589,14,0,5,19,1,39,18,6,12
1,12.9604469,77.5718749,14,0,9,11,0,48,18,6,12
1,12.9820572,77.5972291,14,0,2,5,1,45,19,6,12
1,12.9820633,77.5971534,14,0,2,5,1,45,19,6,12
1,12.9455854,77.5963095,14,0,1,11,0,51,1,4,12
1,12.9758174,77.5875247,6,0,5,11,0,17,19,6,12
1,12.9652268,77.5998212,14,0,2,10,1,1,20,6,12
1,13.040933,77.5889853,14,0,2,2,1,32,20,6,12
1,12.9756519,77.5875113,14,1,1,11,0,17,20,6,12
1,12.8885174,77.5974415,7,0,5,1,1,21,21,6,12
1,12.9675704,77.5908526,14,0,5,10,1,17,21,6,12
1,13.0106136,77.6980243,6,0,5,11,0,28,22,6,12
1,13.0289016,77.6315651,14,0,8,0,1,27,23,6,12
1,12.9252572,77.5500381,14,0,2,16,1,2,0,4,12
1,13.0281865,77.6319623,14,0,5,0,1,27,0,4,12
1,12.8368895,77.6788445,2,0,5,11,0,13,0,4,12
1,13.0437178,77.5535654,14,0,2,15,1,23,1,4,12
1,13.0143477,77.5836474,14,0,1,2,1,43,1,4,12
1,12.9918751,77.7157142,14,1,4,11,0,35,1,4,12
1,12.936683,77.6051806,14,0,1,11,0,37,2,4,12
1,12.9774528,77.5988098,14,0,1,5,1,11,3,4,12
1,12.9345733,77.612245,14,0,2,7,1,0,4,4,12
1,12.8888474,77.6392114,14,0,9,7,1,21,4,4,12
1,12.9623189,77.5920023,11,0,5,11,0,17,5,4,12
1,12.9820521,77.5998974,7,0,5,5,1,45,5,4,12
1,13.0082802,77.5710892,14,0,7,11,0,36,8,4,12
1,13.0420994,77.5156627,14,0,8,19,1,8,8,4,12
1,12.9199275,77.6210883,14,0,5,7,1,33,9,4,12
1,13.1000263,77.589459,14,0,2,11,0,52,9,4,12
1,13.0453642,77.5080402,14,0,3,19,1,8,12,4,12
1,13.0454727,77.5081075,14,0,3,19,1,8,12,4,12
1,12.98766251,77.73536198,14,0,4,11,0,35,18,4,12
1,12.9809935,77.7517739,14,0,6,11,0,50,19,4,12
1,12.9061826,77.5734235,14,0,2,16,1,22,19,4,12
1,12.9060873,77.5733247,14,0,2,16,1,22,19,4,12
1,13.010793,77.5835811,14,0,2,2,1,43,19,4,12
1,12.8922964,77.6379726,2,0,5,7,1,15,20,4,12
1,12.9841642,77.59721,14,0,1,5,1,45,20,4,12
1,12.8795839,77.5955709,14,0,1,1,1,21,20,4,12
1,12.9589692,77.5553342,14,0,6,10,1,34,21,4,12
1,12.9590142,77.5553685,14,0,6,10,1,7,21,4,12
1,12.9498102,77.5960911,14,0,4,11,0,51,0,5,1
1,12.9588919,77.5553306,14,0,6,10,1,7,21,4,12
1,13.0765808,77.5927873,2,0,5,3,1,52,21,4,12
1,12.8980191,77.6002747,14,0,1,1,1,37,21,4,12
1,12.9528883,77.5414517,14,0,7,10,1,6,21,4,12
1,12.9815264,77.5752013,14,0,1,11,0,20,22,4,12
1,13.057388,77.5465627,14,0,5,11,0,23,22,4,12
1,12.9558783,77.692525,9,0,5,17,1,14,22,4,12
1,12.9568334,77.5746789,14,0,1,11,0,48,22,4,12
1,12.9284294,77.6814336,14,0,1,12,1,5,22,4,12
1,12.9359141,77.6008275,14,0,1,1,1,51,23,4,12
1,12.9637222,77.5846793,14,0,1,10,1,17,23,4,12
1,12.9522164,77.5408901,6,0,5,10,1,6,23,4,12
1,13.0157188,77.563033,14,0,4,19,1,43,0,0,12
1,12.9724455,77.5936605,14,0,7,10,1,11,1,0,12
1,12.9725022,77.5936911,14,0,8,10,1,11,1,0,12
1,13.0952871,77.5943675,14,0,9,3,1,52,1,0,12
1,13.0146867,77.58517,14,0,2,2,1,41,2,0,12
1,12.9859421,77.6480899,14,0,1,18,1,25,2,0,12
1,12.9877802,77.7350381,14,0,4,11,0,35,3,0,12
1,13.1191883,77.60914,14,0,2,3,1,52,4,0,12
1,13.0541636,77.5935409,14,0,2,2,1,32,4,0,12
1,12.9637407,77.5846591,14,0,1,10,1,17,4,0,12
1,13.0546133,77.59366,14,0,5,2,1,32,4,0,12
1,12.943615,77.5722,14,0,5,11,0,4,5,0,12
1,12.9918486,77.6591136,14,0,4,18,1,3,5,0,12
1,13.0395192,77.5182462,14,0,1,19,1,39,5,0,12
1,12.9168591,77.5719863,11,0,5,11,0,2,6,0,12
1,12.9067017,77.5448433,11,0,5,11,0,29,6,0,12
1,13.0083456,77.6959659,14,0,6,11,0,28,6,0,12
1,12.96679155,77.60939692,2,0,5,10,1,1,6,0,12
1,12.9677557,77.5681385,14,0,6,11,0,7,8,0,12
1,12.987147,77.5723629,6,1,5,11,0,44,12,0,12
1,13.1230403,77.6109185,2,0,5,3,1,52,17,0,12
1,12.93805,77.52145,14,0,2,10,1,6,18,0,12
1,12.9663838,77.6246368,14,0,4,11,0,16,19,0,12
1,12.9382284,77.5214813,14,1,2,10,1,6,20,0,12
1,13.0157237,77.5722666,14,1,7,11,0,43,21,0,12
1,12.9635997,77.5893711,14,0,7,11,0,17,22,0,12
1,12.9556817,77.7184743,14,0,1,20,1,50,22,0,12
1,12.9747267,77.6196317,14,0,3,18,1,16,22,0,12
1,12.988367,77.5502535,14,0,3,21,1,42,23,0,12
1,12.985489,77.753092,14,0,1,11,0,35,23,0,12
1,12.9759137,77.5867315,6,0,5,11,0,17,0,2,12
0,13.1909485,77.6460691,4,0,5,3,1,9,0,2,12
1,12.97788,77.5755198,6,0,5,11,0,47,0,2,12
1,12.9667149,77.6086362,14,0,7,10,1,1,0,2,12
1,13.0089306,77.5912608,14,0,4,11,0,41,1,2,12
1,13.0414598,77.5166911,2,0,5,19,1,39,4,2,12
1,12.9062721,77.5732899,14,0,7,16,1,22,4,2,12
1,12.9133942,77.6001199,14,0,1,1,1,37,5,2,12
1,12.9504547,77.5372946,6,0,5,21,1,6,5,2,12
1,12.9814934,77.6085237,14,0,7,4,1,45,5,2,12
1,12.9068317,77.5458783,11,0,5,11,0,29,5,2,12
1,12.9649768,77.6415138,14,0,2,8,1,25,5,2,12
1,12.9267084,77.577034,13,1,5,11,0,2,5,2,12
1,12.9349261,77.5111621,14,0,3,10,1,26,5,2,12
1,13.019798,77.6528824,14,0,2,14,1,3,6,2,12
1,13.0284236,77.6323212,11,0,5,0,1,19,6,2,12
1,12.979793,77.56429959,14,0,6,11,0,34,6,2,12
1,12.9554213,77.5455819,14,0,7,10,1,6,6,2,12
1,13.0708042,77.5928709,14,0,4,3,1,32,7,2,12
1,12.9383345,77.5213458,14,0,2,10,1,6,18,2,12
1,13.020954,77.5523526,14,0,4,19,1,53,19,2,12
1,12.9636302,77.5814835,14,0,1,10,1,17,19,2,12
1,12.9089987,77.6005365,14,0,2,1,1,37,20,2,12
1,12.9432514,77.5259362,14,0,1,10,1,6,21,2,12
1,13.0065611,77.5789749,14,0,7,11,0,43,22,2,12
1,13.1220978,77.6112107,4,0,5,3,1,52,23,2,12
1,12.9593713,77.5039086,14,0,1,11,0,26,23,2,12
1,12.93859975,77.57933491,2,0,5,11,0,4,0,3,12
1,12.9531342,77.5388561,14,0,3,21,1,6,1,3,12
1,12.9416075,77.6087435,2,0,5,7,1,0,1,3,12
1,13.0726796,77.5926219,14,0,5,3,1,52,1,3,12
1,12.9793695,77.603922,14,0,1,4,1,45,2,3,12
1,13.0051146,77.5489802,14,0,2,21,1,36,2,3,12
1,13.0421078,77.515141,14,0,2,19,1,39,2,3,12
1,12.9706591,77.6040423,14,0,1,10,1,11,3,3,12
1,12.9706503,77.6040613,14,0,1,10,1,11,3,3,12
1,12.9720302,77.5829963,14,0,6,11,0,17,3,3,12
1,13.0944083,77.5972898,14,0,8,3,1,52,4,3,12
1,12.9557045,77.5459458,14,0,2,10,1,6,4,3,12
1,12.9636022,77.5779542,14,1,1,10,1,10,5,3,12
1,13.0154387,77.5539593,14,0,3,21,1,53,5,3,12
1,13.0303077,77.5370664,14,0,9,19,1,53,5,3,12
1,13.0146543,77.5716915,14,1,7,11,0,43,6,3,12
1,12.9791017,77.603105,14,0,1,18,1,45,6,3,12
1,13.0391439,77.6237102,6,0,5,6,1,27,6,3,12
1,12.9583875,77.5547121,14,0,4,10,1,7,8,3,12
1,12.9977505,77.5513344,14,0,5,21,1,42,8,3,12
1,12.9350617,77.6094426,14,0,5,7,1,37,8,3,12
1,12.9789759,77.6033105,14,0,1,18,1,45,9,3,12
1,13.0967483,77.5979683,2,0,5,3,1,52,13,3,12
1,12.9870264,77.5878455,14,0,6,2,1,20,19,3,12
1,12.9713717,77.6195817,14,0,2,18,1,16,19,3,12
1,12.9051825,77.6017353,14,0,5,1,1,22,0,1,1
1,13.0159213,77.5839456,14,0,2,2,1,43,2,1,1
1,13.0397251,77.5183633,14,0,1,19,1,39,3,1,1
1,12.9878588,77.5499088,14,0,1,21,1,49,5,1,1
1,12.9651,77.5350967,14,0,1,21,1,49,5,1,1
1,12.9823952,77.5934195,14,0,6,5,1,11,6,1,1
1,12.9664629,77.6079133,14,0,1,10,1,1,6,1,1
1,13.0298049,77.5380274,14,0,3,19,1,53,7,1,1
1,12.9544176,77.5441588,14,0,3,10,1,6,8,1,1
